image,avg_r,avg_g,avg_b,dom_r,dom_g,dom_b,colorfulness,entropy,harris,edge_density,sharpness,Banksy
Pink55.jpg,117.55096494723183,108.17095759136092,92.30788406330136,8,92,116,74.95669792852757,175818915.83001298,413,0.1763212472287778,74.0705124930613,0
Pink53.jpg,115.31766017296586,90.91640731763276,91.03169295069377,15,20,24,62.57021454954146,344870158.4838268,846,0.2142696830954304,79.17870062809016,0
Pink57.jpg,140.63500327859506,81.73090574751967,96.3159282700422,2,2,2,98.07920552717886,241315452.7224449,592,0.1840681662675333,77.8524097673623,0
Pink95.jpg,139.68248654554753,131.75519870744267,128.8985191384501,234,222,206,45.48884101157574,133524975.43823288,363,0.2177354674477804,77.42645286776472,0
Pink87.jpg,150.1209031424069,150.73909017625655,135.55355962729763,14,15,9,59.228760250543786,188706658.64577484,581,0.0736145304545487,42.69297442936302,0
Pink51.jpg,116.16939401510103,112.67178131245836,116.17443232289584,255,255,255,43.07060075493588,131181490.3426397,304,0.1225571840994892,53.43493689392257,0
Pink80.jpg,131.18397963967584,111.91486839461524,113.48307548054385,116,117,111,54.65780213108211,131289642.32194068,315,0.1725671421873953,72.73350077020963,0
Pink62.jpg,117.32351448240856,112.79567589860729,102.43313188033376,110,105,102,75.11515782435767,113473183.08493176,266,0.136091811808001,55.02520277486966,0
Pink26.jpg,152.4934229246441,117.80763070819413,107.61466793492842,230,224,210,64.36727453819005,209948521.59609488,519,0.1070217799565864,47.64517125598562,0
Pink69.jpg,156.46570377583035,149.30536622308773,151.7947500811425,241,231,242,63.06595652747124,101191250.42195868,312,0.1605404089581305,66.44148048973999,0
Pink2.jpg,96.49686826066574,96.32385372714486,58.65027660571965,9,5,4,71.73405094422473,99665376.71880417,225,0.1715611814345991,69.31813095796218,0
Pink76.jpg,85.49130916893478,76.3045283046039,79.02538485908902,13,9,8,54.96695903906831,256854966.9045996,586,0.2494671735718091,87.0568288187094,0
Pink83.jpg,102.78920937953932,102.3175347582486,96.19665905789584,255,255,255,47.08932647638211,131993200.3453827,305,0.1902054368126167,72.16288994950543,0
